FID,Lat,Lng,Perception Safety,Rural/Urban,Q2 Enclosure,Q3 Human scale,Q4 Diversity/Complexity,Q5 Averall/Better
3586,55.672262,12.597039,6.096715122,1,6.306964391,5.679910073,7.137099096,5.931245687
3587,55.672606,12.596518,6.971965193,1,6.096359551,4.745282838,5.893360972,5.188492063
3588,55.672026,12.596403,6.580636568,1,5.658554654,5.859281949,5.827143433,5.264406487
3589,55.672008,12.593594,5.928121743,1,6.084563644,4.651573259,5.990671964,4.811507937
3590,55.672461,12.594371,7.036857422,1,6.868282824,5.574978022,6.177808487,5.943754313
3591,55.672901,12.595156,6.86327828,1,6.744210406,5.818342321,5.625035988,5.357142857
3592,55.673811,12.596709,6.770781209,1,5.531628414,4.014104937,5.688950308,5.168650794
3593,55.674278,12.597478,6.695554933,1,6.340962194,3.773194502,5.846144988,5.597826087
3594,55.674543,12.59832,6.2223779,1,5.067044432,3.914480464,5.809869292,5.566338854
3595,55.674872,12.599119,6.942552178,1,4.943919301,5.348246782,5.072263488,5.972653554
3596,55.675448,12.599811,6.225908356,1,4.691300961,3.751645359,5.064778027,3.766390614
3597,55.678927,12.592884,4.273254716,1,3.487089921,3.011419227,5.618126332,4.455227743
3598,55.678235,12.592311,4.48177817,1,3.914591328,3.73381642,5.160361605,4.383626639
3599,55.677776,12.591536,6.612812892,1,6.0349775,4.938464314,5.300282144,4.983178054
3600,55.677449,12.590983,5.824036069,1,4.335886313,3.822817864,5.543847527,4.934868875
3601,55.678238,12.59055,6.509779031,1,6.077646382,5.749298209,5.314677261,4.448757764
3602,55.670586,12.576167,6.379532065,1,4.487012188,3.482289878,6.438072206,4.743357488
3603,55.671813,12.573761,6.104855937,1,5.908673613,5.363731366,5.204122761,4.533730159
3604,55.672212,12.572955,4.64907145,1,3.630694848,4.460718137,3.829676973,4.732142857
3605,55.671852,12.572356,6.233360736,1,4.559667055,3.82320577,6.884896643,4.573412698
3606,55.671452,12.573163,6.641470903,1,6.097751182,5.754741406,5.314677261,4.448757764
3607,55.672853,12.573868,6.141555072,1,5.939358929,5.019336173,6.13635055,4.888716356
3608,55.67123,12.57175,6.337023204,1,5.597260303,5.050592802,6.011400933,5.398119393
3609,55.671865,12.570924,6.975008349,1,5.348988325,4.526175213,5.90660448,6.875431332
3610,55.672308,12.570141,4.352998768,1,3.931880411,3.111912489,5.819082167,5.079796411
3611,55.67144,12.571976,6.556986458,1,6.151243719,5.079382539,5.945759198,5.119478951
3612,55.671023,12.572774,6.414579816,1,6.217412284,5.759582832,5.204122761,5.018115942
3613,55.670572,12.568932,4.606079646,1,3.325719552,2.938677569,4.864397996,4.234385783
3614,55.671053,12.569693,6.118080105,1,6.083839232,4.912620505,6.437496401,5.318322981
3615,55.671548,12.570445,6.395825601,1,4.372941015,3.760710828,6.895836932,4.109730849
3616,55.670231,12.570828,6.097418665,1,5.082307809,4.032961832,6.787009846,4.954710145
3617,55.670884,12.571362,6.005509128,1,5.921246329,5.498701788,6.673000518,3.873360939
3618,55.671265,12.570547,7.168738783,1,5.900516656,5.521378949,6.386249784,5.098343685
3619,55.666421,12.580791,6.030487801,1,7.169085082,5.470992465,3.997236137,4.641563147
3620,55.66612,12.58164,7.023079276,1,5.80667737,4.754790803,7.354753268,5.63837129
3621,55.66582,12.582488,7.118320256,1,5.936096255,3.9709079,5.570334543,5.778554175
3622,55.66552,12.583337,6.88425773,1,6.434776148,3.997473897,6.080497495,5.910541753
3623,55.66522,12.584185,7.252677262,1,6.033628891,4.162238752,6.812921057,5.575828157
3624,55.667278,12.582081,6.35943377,1,6.202388053,3.68222166,7.079518627,5.139320221
3625,55.666952,12.582919,7.101474118,1,5.458138554,3.945928715,6.727126159,3.885438233
3626,55.666623,12.583757,5.577514471,1,5.811904987,4.63947681,6.811769448,4.469030366
3627,55.66629,12.584593,6.498786915,1,5.565635318,4.666974192,6.367824034,5.468857833
3628,55.665958,12.58543,7.128635064,1,6.531490991,4.459786374,6.293545229,5.992063492
3629,55.686699,12.553172,6.072182374,1,4.607176833,3.840333662,4.962284793,4.28010697
3630,55.686539,12.554058,5.919271385,1,6.406809409,5.057857315,5.990671964,5.20747067
3631,55.685957,12.555757,6.776369338,1,6.218388824,4.232862544,6.086831347,5.809610076
3632,55.685637,12.556598,5.608188612,1,5.859207368,5.941223097,5.407957621,5.11257764
3633,55.685315,12.557439,5.613030606,1,6.084122254,5.80218662,5.361893246,4.404761905
3634,55.684992,12.558279,5.984775488,1,6.306261041,5.981532504,5.106811769,4.460835059
3635,55.684664,12.559117,7.452935528,1,6.440821392,6.190000517,6.213508378,5.704796411
3636,55.682891,12.558237,4.049782912,1,4.603873988,4.229418484,3.996660333,3.734040718
3637,55.683543,12.558857,6.617252349,1,5.700033619,5.551347797,6.064374964,5.60731539
3638,55.684195,12.559477,4.912557493,1,4.942353103,4.865738815,4.38820752,5.972653554
3639,55.684852,12.560093,5.881781896,1,5.432257192,5.271659576,6.383946565,6.41563147
3640,55.685511,12.560705,6.836303335,1,5.99358993,4.987457908,6.827891979,5.850155279
3641,55.68617,12.561318,5.624754917,1,5.170400661,5.524260463,7.076639604,6.185300207
3642,55.687578,12.586725,5.732552765,1,5.55137732,4.939194155,3.920654114,3.563233264
3643,55.681726,12.555955,5.631208574,1,4.257402444,3.469520874,4.459607301,4.761042098
3644,55.682464,12.556469,5.320448151,1,4.118019647,3.091071189,4.459607301,5.2186853
3645,55.68326,12.552398,4.920160466,1,5.075584518,3.6463609,6.588357229,4.565217391
3646,55.683028,12.553263,7.075820879,1,6.276325303,3.818114846,7.542465596,5.762594893
3647,55.683536,12.554007,6.519987603,1,5.942366212,5.681698899,5.592790925,4.415545204
3648,55.684044,12.55475,4.25451428,1,3.603872089,3.21056823,4.833304543,4.979296066
3649,55.672738,12.578957,4.01724728,1,3.753521968,4.96783087,5.063626418,4.689440994
3650,55.672212,12.578226,5.659253907,1,6.131886846,5.438341698,4.844244832,4.392253278
3651,55.699218,12.581244,5.809094658,1,6.243695083,5.686566722,5.321586918,4.779589372
3652,55.699951,12.580722,6.74005978,1,6.035391005,5.34825398,5.432141418,4.161490683
3653,55.68661,12.551628,6.960699786,1,6.448662373,5.919168562,6.239419589,5.061249137
3654,55.687281,12.552228,7.04893082,1,6.268848347,4.427053139,6.166868198,6.350069013
3655,55.688066,12.552667,6.684636131,1,6.133961341,5.062485108,6.086831347,4.537180814
3656,55.688898,12.553008,8.618086475,1,7.140389934,6.012233484,6.351701503,6.344030366
3657,55.689644,12.553458,7.089215984,1,6.438577918,4.42758022,5.762077503,5.712991718
3658,55.690228,12.554142,7.18681138,1,6.028144236,3.932321265,7.289687338,5.718599034
3659,55.682505,12.557188,5.043878262,1,3.82837896,3.25789757,4.471123395,4.219720497
3660,55.683121,12.557845,6.74833997,1,6.378093827,5.829192779,5.321586918,4.749396135
3661,55.683545,12.558298,5.989838249,1,5.874717227,5.898197453,5.975701042,5.198412699
3662,55.684179,12.558937,6.754017546,1,6.548457659,5.820510595,6.206022917,4.802881297
3663,55.685347,12.559585,7.534754739,1,6.165920861,6.083159416,6.911959463,5.242408557
3664,55.68595,12.560253,7.320175418,1,6.50751195,6.793206971,5.891057753,5.22515528
3665,55.686553,12.560922,7.704403865,1,6.515922215,6.573129556,6.911959463,5.599120083
3666,55.688238,12.556219,5.176100643,1,5.060984653,4.229170611,7.162434502,4.690303658
3667,55.687921,12.557061,6.801262624,1,6.686885888,5.865217508,6.814648471,5.234213251
3668,55.687598,12.557901,5.965587264,1,5.933508444,5.732097691,5.321586918,4.375
3669,55.687295,12.558749,6.011437251,1,6.004391967,5.464644606,5.361893246,4.375
3670,55.68701,12.559602,5.891876566,1,5.889729848,5.999045273,5.407957621,5.294599724
3671,55.68674,12.560461,6.470692576,1,6.318618457,5.891330411,5.432141418,4.12094548
3672,55.685336,12.57045,6.709315601,1,4.86345531,4.669665025,4.910462371,5.09273637
3673,55.684767,12.569752,6.254426233,1,6.237705647,5.643471715,5.204122761,4.448757764
3674,55.683265,12.569684,5.427426123,1,3.872051888,3.091694308,5.659008464,4.255521049
3675,55.683828,12.570386,5.793903112,1,5.686211448,5.278037732,5.472447746,4.631642512
3676,55.697613,12.552571,6.746460513,1,5.877442799,4.315383498,6.521563886,5.171238785
3677,55.69713,12.559088,6.826216301,1,5.662664084,3.975048433,6.118500605,5.590924776
3678,55.696838,12.558237,7.231199876,1,5.973311769,5.0924206,6.673000518,4.28442029
3679,55.696545,12.557386,6.058538535,1,6.146053229,5.035792354,5.945759198,4.778295376
3680,55.696254,12.556535,6.203290682,1,6.185247272,4.687087167,5.945759198,5.20747067
3681,55.696015,12.555668,6.409675398,1,5.473348335,4.690930895,5.945759198,5.20747067
3682,55.695844,12.554785,5.782729276,1,3.995638876,3.417466226,5.745954972,4.659679089
3683,55.695698,12.553897,6.767351539,1,5.961422434,5.702810428,5.204122761,4.448757764
3684,55.695569,12.553006,6.916102251,1,5.717606875,4.716609001,6.673000518,4.185213941
3685,55.695484,12.55211,5.960080097,1,5.874719539,3.947699988,6.369551448,4.844289165
3686,55.695424,12.551213,5.466493477,1,4.993808333,4.02382216,6.332124143,3.972135956
3687,55.691905,12.552451,6.24562095,1,4.89719134,3.850419638,5.751713019,5.099206349
3688,55.692333,12.553243,7.029341569,1,5.7162944,5.878089425,6.983935049,4.5626294
3689,55.692135,12.554002,6.334356463,1,6.254631445,5.542795617,5.321586918,4.749396135
3690,55.692636,12.553255,7.869673158,1,6.449747914,6.42064463,6.355156331,6.430728088
3691,55.693645,12.551764,7.190499281,1,5.982638392,5.113712215,7.345540393,5.317028985
3692,55.693105,12.555687,4.610176778,1,3.444878746,3.565410165,6.734035815,4.067028985
3693,55.692656,12.554907,6.525509057,1,6.213112245,6.069678967,5.432141418,4.269323672
3694,55.69173,12.553363,5.940928575,1,6.477918223,5.499371237,6.355732136,5.087991719
3695,55.692054,12.556985,6.370208907,1,5.25391359,4.08226844,6.535959003,4.22705314
3696,55.691563,12.55623,6.016467591,1,6.206445574,5.823712152,5.181666379,4.697204969
3697,55.691073,12.555476,5.58001613,1,6.020574097,6.111638416,5.361893246,4.344806763
3698,55.69063,12.554694,5.422711106,1,4.272940768,3.68914555,5.659008464,4.841269841
3699,55.688503,12.557736,6.231275527,1,6.274343999,6.140375967,5.137905222,4.269323672
3700,55.683106,12.563504,7.146569673,1,6.0250032,5.835032349,5.321586918,4.749396135
3701,55.683367,12.562643,6.072345988,1,5.041245409,4.629022857,5.006045949,5.67805383
3702,55.682008,12.564638,6.740578288,1,6.250019231,5.889629558,5.456325214,4.721359558
3703,55.696221,12.573359,6.540499612,1,6.074510177,5.760049057,5.204122761,4.448757764
3704,55.696526,12.571775,5.356839205,1,3.385986344,3.08601982,6.438072206,4.407781228
3705,55.69601,12.572512,7.511490327,1,5.960102796,4.755497106,6.930961018,4.747670807
3706,55.695437,12.573205,6.276293995,1,6.139005171,6.033007774,3.82679795,6.347049689
3707,55.698558,12.578376,6.116527979,1,5.257845476,4.097399212,6.554384753,4.67305038
3708,55.698178,12.577559,6.124529393,1,6.079275496,5.34095763,5.75919848,4.7394755
3709,55.6978,12.576743,6.415537601,1,6.229362604,5.748355796,5.321586918,4.92494824
3710,55.697423,12.575926,6.015512502,1,5.822080892,5.42745521,5.321586918,4.523378192
3711,55.697046,12.575108,5.973717021,1,5.976362027,5.899799776,5.799504808,5.119478951
3712,55.696667,12.574292,6.016688295,1,6.026396712,5.538299952,5.321586918,4.749396135
3713,55.692539,12.569859,9.033299016,1,7.420848671,6.967983487,6.214084183,7.034161491
3714,55.693798,12.569608,6.229031353,1,6.39134446,5.43606344,5.75919848,4.554002761
3715,55.693375,12.570403,6.187903878,1,5.830072865,5.413474452,5.321586918,4.523378192
3716,55.690164,12.564072,6.237105693,1,5.688907786,5.606372133,5.787988714,4.941770186
3717,55.689749,12.564871,8.373771308,1,5.988790108,6.05340392,6.275119479,5.231193927
3718,55.691695,12.562675,5.994706936,1,3.764168895,3.283081672,4.271894973,4.877070393
3719,55.691273,12.563469,7.374672499,1,5.298426539,4.193196727,6.343064433,4.55615942
3720,55.690863,12.564271,6.272339757,1,6.039022064,6.196775478,5.432141418,4.12094548
3721,55.689121,12.562671,6.529792464,1,6.233525288,5.711197443,5.204122761,4.448757764
3722,55.688545,12.561979,6.856090234,1,6.107734545,5.518134854,5.456325214,4.54278813
3723,55.687973,12.561284,5.26583067,1,6.968587349,5.284569236,6.603328151,5.221704624
3724,55.688834,12.56233,6.126947608,1,6.082946438,5.365326409,5.498358957,4.448757764
3725,55.688483,12.563159,7.009060035,1,6.073413837,5.85178347,5.321586918,4.749396135
3726,55.683755,12.574436,7.339284905,1,5.811168247,3.916719093,5.546150746,5.503795721
3727,55.683488,12.575295,6.835729036,1,5.745428581,5.451102824,6.673000518,4.42805383
3728,55.68322,12.576154,6.572041055,1,6.263382357,6.063598005,5.945759198,4.833074534
3729,55.682942,12.57701,5.760917339,1,6.214398433,5.847118043,5.137905222,4.455227743
3730,55.681931,12.579697,6.339407945,1,5.386071128,3.888960499,7.086428284,4.535024155
3731,55.682265,12.578861,6.228715917,1,6.250076824,5.773026742,5.321586918,4.749396135
3732,55.682598,12.578025,5.606053808,1,5.764070878,5.924352244,5.407957621,5.208764665
3733,55.681575,12.580524,6.471759932,1,6.306564478,5.660418501,5.945759198,5.034937888
3734,55.681177,12.581325,5.911214102,1,5.887418934,5.403902069,5.799504808,4.971100759
3735,55.680207,12.582113,6.105647266,1,6.27342705,5.507763886,5.75919848,4.749396135
3736,55.678705,12.579862,4.600648251,1,3.376323818,2.953482591,5.044624863,4.234385783
3737,55.678853,12.58075,6.465905797,1,6.77225765,5.499965403,6.496228479,5.446859903
3738,55.677736,12.576868,6.199756267,1,6.177916277,6.167129632,6.567052456,4.81668392
3739,55.677972,12.577736,5.957531126,1,5.998966442,5.928772952,5.008924973,5.086266391
3740,55.678274,12.578583,5.880291354,1,6.008144797,5.801372844,5.515633097,4.411663216
3741,55.678529,12.579445,5.336955426,1,5.125718883,4.637505906,5.695284159,3.985507246
3742,55.67706,12.581725,7.088127542,1,6.00758432,5.051735945,6.223297058,5.078933747
3743,55.677475,12.582296,5.724216071,1,5.773565173,5.432466752,5.975701042,5.294599724
3744,55.677703,12.583167,5.680751471,1,5.868221588,6.094288124,5.008924973,4.890441684
3745,55.677913,12.584042,6.079587963,1,6.266643078,5.83413583,4.856336731,4.468599034
3746,55.678155,12.584906,6.06378625,1,5.75100082,5.690573364,5.799504808,4.971100759
3747,55.678269,12.584096,5.612150515,1,6.041057546,5.948505438,5.008924973,4.472481022
3748,55.693723,12.584085,6.387310901,1,5.025631492,4.369515452,5.277249957,5.665113872
3749,55.693245,12.583323,5.856199986,1,6.315395754,5.384158601,5.75919848,4.895186336
3750,55.692845,12.58252,5.936426829,1,5.793354094,5.056486518,6.738642253,5.099206349
3751,55.692656,12.5837,7.48304789,1,6.303118682,5.622263594,5.676282605,6.490251898
3752,55.69308,12.582906,5.734267495,1,5.228790658,3.745548451,6.554960557,5.136300897
3753,55.691908,12.581703,5.73558147,1,4.523994779,3.839704753,4.933494559,4.453071083
3754,55.69133,12.580159,7.6475023,1,6.705577366,5.779247169,6.404099729,6.467822636
3755,55.691704,12.57934,5.986787643,1,6.102776564,5.778425063,5.321586918,4.895186336
3756,55.692077,12.578521,6.278437174,1,4.664032018,4.035168979,6.866470893,4.296066253
3757,55.690906,12.579024,6.284741786,1,5.515160108,3.765067575,3.875741349,5.835058661
3758,55.691257,12.578196,6.153982823,1,6.086502292,5.763374354,5.75919848,4.448757764
3759,55.6916,12.577363,6.40971999,1,5.902446599,5.650554861,5.945759198,5.119478951
3760,55.684169,12.555243,4.66645928,1,4.259150456,3.303662534,4.905280129,4.6665804
3761,55.684574,12.556041,5.97936688,1,6.008824104,5.56482354,5.321586918,4.344806763
3762,55.685154,12.55673,6.245499365,1,5.940072208,6.146792916,6.230782519,5.010783299
3763,55.689157,12.557232,5.518127791,1,5.966100737,5.298322387,5.945759198,5.119478951
3764,55.688552,12.556565,4.910825133,1,5.429550245,4.184794581,6.866470893,4.66873706
3765,55.68795,12.555897,7.081367779,1,5.964761541,5.059257898,6.604479761,6.11973775
3766,55.687354,12.555222,7.114953916,1,5.571006506,4.887207745,5.714861519,6.272860594
3767,55.686742,12.554563,6.967770585,1,6.072110832,5.079268763,6.295272644,6.494133885
3768,55.67016,12.586682,8.169823643,1,6.620085595,6.271323655,5.913514136,7.172187716
3769,55.669968,12.587553,7.888479329,1,6.021330401,6.601394953,6.732308401,5.667270531
3770,55.669898,12.58845,6.496416683,1,4.981598936,5.298667119,5.820809582,5.517167012
3771,55.669548,12.589267,5.69880171,1,5.357150747,3.762263065,6.883169229,5.466701173
3772,55.669923,12.59007,7.946460074,1,6.455116413,5.788281243,5.827143433,6.253881988
3773,55.670075,12.590957,7.846232578,1,6.020163518,5.58165004,6.033281511,6.246118012
3774,55.670224,12.591844,7.699357237,1,5.57757684,5.635300654,4.74693384,6.87284334
3775,55.670708,12.592798,5.913975768,1,7.181643666,6.208833124,5.325041746,4.616114562
3776,55.681998,12.561286,7.312858821,1,5.330977572,4.894489027,6.323487073,6.295721187
3777,55.681818,12.562168,6.127437058,1,5.869713955,6.00556698,5.799504808,4.779589372
3778,55.688284,12.572915,3.907467719,1,3.336923441,3.051894782,5.84153855,5.16347481
3779,55.688657,12.572096,5.990295066,1,6.084440324,5.243950581,6.112166753,5.094030366
3780,55.68903,12.571276,6.435509617,1,6.053958165,5.580611177,6.462831808,5.098343685
3781,55.689403,12.570457,7.231893593,1,5.820342491,5.074721636,6.673000518,4.341356108
3782,55.689987,12.570434,6.719029232,1,5.835873713,3.937506817,5.313525652,5.504227053
3783,55.689613,12.571253,5.83434071,1,6.240454341,5.5649247,5.321586918,4.779589372
3784,55.689239,12.572072,5.88822101,1,6.218678342,5.416695105,5.321586918,4.523378192
3785,55.688865,12.57289,6.61658413,1,6.356491535,5.828973379,5.75919848,4.749396135
3786,55.690326,12.570958,4.982908219,1,3.76799789,3.085653367,5.04174584,4.407781228
3787,55.689953,12.571777,6.4410228,1,6.044331584,5.832700313,5.432141418,4.161490683
3788,55.689579,12.572596,5.653534244,1,6.104083231,5.570516276,5.321586918,4.375
3789,55.689206,12.573415,6.053603997,1,6.003380331,5.522894766,5.321586918,4.749396135
3790,55.694258,12.577447,7.558837683,1,6.091789681,5.972586166,5.314677261,4.467305038
3791,55.694905,12.577566,6.632251894,1,4.662419121,3.914050463,7.237864916,4.224465148
3792,55.694512,12.578376,7.770640135,1,6.392863876,5.539367931,6.43979962,4.611801242
3793,55.681787,12.580938,6.023776562,1,5.817818802,5.775224857,5.975701042,4.972826087
